TransactionNo,Bread,Beverage,Cleaner,CannedGoods,Dairy,Drink,Dry_BakingGoods,FrozenFood,Fruit,Meat,PaperGoods,PersonalCare,Tobacco,Vegetable
1853,1,1,0,1,1,0,0,1,1,0,0,0,0,0
1854,1,1,0,0,1,1,0,0,1,0,0,1,0,1
1855,1,1,0,1,0,1,1,1,0,0,0,1,0,1
1856,0,1,0,1,1,0,1,1,1,0,1,0,0,1
1857,1,1,1,1,0,1,0,1,0,0,1,0,1,1
1858,1,1,1,0,1,1,1,0,1,0,1,1,1,1
1859,0,1,0,0,1,0,1,1,1,0,0,0,0,1
1860,1,1,0,0,1,0,0,0,1,1,1,0,1,1
1861,1,1,0,0,1,0,0,0,1,1,1,1,1,1
1862,1,0,1,1,0,1,0,1,1,1,1,1,1,1
1863,0,1,0,0,1,0,0,1,1,0,1,0,0,1
1864,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1865,1,1,0,0,1,0,0,1,1,0,1,0,0,1
1866,1,0,1,0,0,1,1,0,1,1,1,1,0,0
1867,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1868,1,1,0,0,0,0,0,1,1,1,0,0,0,1
1869,1,1,0,0,1,1,0,1,1,1,0,1,1,1
1870,1,1,0,0,1,0,0,1,1,0,1,0,0,1
1871,1,0,0,0,1,1,0,1,1,0,0,0,1,1
1872,1,1,0,0,1,0,0,0,1,1,1,0,0,1
1873,0,0,0,1,1,0,1,0,0,0,0,1,0,1
1874,1,0,0,0,1,1,0,1,1,1,1,1,1,1
1875,1,0,0,0,1,0,0,1,1,1,0,0,0,1
1876,1,1,0,1,1,0,0,1,1,0,0,1,1,0
1877,1,0,0,1,1,1,0,1,1,0,0,1,0,1
1878,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1879,1,1,1,1,0,1,0,1,0,0,0,1,1,1
1880,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1881,0,1,0,0,1,0,0,0,1,0,1,1,0,1
1882,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1883,0,1,0,1,1,0,1,1,1,0,0,1,1,1
1884,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1885,1,1,0,1,0,1,0,0,0,0,1,0,1,0
1886,1,0,1,0,1,1,0,1,1,1,1,1,1,0
1887,1,0,0,1,0,1,0,1,0,1,0,1,0,0
1888,1,0,1,0,1,1,0,1,1,0,1,1,1,1
1889,1,1,0,1,1,0,0,1,1,1,0,1,0,0
1890,1,1,0,0,1,0,0,0,1,1,0,0,0,1
1891,1,1,0,0,1,0,1,1,1,0,0,0,0,1
1892,1,0,0,0,1,1,0,0,1,1,0,1,1,1
1893,1,0,0,0,0,1,0,1,0,1,0,1,1,0
1894,0,1,0,1,1,1,1,0,1,0,0,1,1,1
1895,1,1,0,1,1,0,0,1,1,0,1,0,0,1
1896,1,0,1,1,1,0,1,1,1,1,1,0,0,1
1897,1,1,0,1,1,0,0,1,1,0,0,1,0,1
1898,0,0,0,0,1,1,0,0,0,1,0,1,1,1
1899,1,0,0,0,1,1,0,0,1,0,0,1,1,1
1900,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1901,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1902,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1903,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1904,1,0,0,1,1,0,0,1,1,0,1,0,0,1
1905,1,0,1,0,1,1,0,1,1,0,1,1,1,1
1906,1,0,0,1,0,1,1,1,1,0,0,1,1,1
1907,1,1,0,0,1,0,0,0,1,1,0,1,0,1
1908,1,1,0,0,0,0,1,1,1,0,0,0,1,0
1909,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1910,1,1,0,1,1,0,0,1,1,0,0,1,0,1
1911,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1912,1,1,0,0,0,0,0,1,1,0,0,1,0,1
1913,1,0,0,1,1,1,0,1,1,0,1,1,1,1
1914,0,0,0,1,1,1,1,1,1,0,0,0,1,1
1915,1,1,0,1,0,0,0,1,1,0,1,0,0,1
1916,0,1,1,1,1,1,1,1,1,0,1,1,0,1
1917,1,1,0,0,0,0,0,1,1,0,0,1,0,1
1918,0,0,0,1,0,0,1,1,1,0,1,0,1,1
1919,1,1,1,1,1,0,0,0,1,1,0,1,0,1
1920,1,1,1,0,1,0,0,0,1,1,1,0,0,1
1921,1,1,1,1,1,0,0,1,1,0,0,0,0,1
1922,1,1,0,0,1,0,0,1,1,0,0,0,0,1
1923,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1924,1,1,0,0,1,0,0,0,1,1,1,0,0,1
1925,1,1,0,0,1,0,1,0,1,0,0,0,1,0
1926,0,1,0,0,1,0,1,0,1,1,1,1,0,1
1927,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1928,1,1,1,1,0,0,0,1,1,0,0,0,0,1
1929,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1930,1,1,0,1,1,0,0,1,1,1,0,0,0,1
1931,1,0,0,0,1,1,0,0,1,0,1,1,1,1
1932,1,1,0,0,0,0,0,1,1,0,0,1,0,1
1933,1,0,0,0,1,0,0,1,0,0,0,1,1,0
1934,1,1,0,0,0,1,0,0,0,1,1,1,1,0
1935,0,0,0,0,1,1,0,0,1,1,0,1,1,1
1936,1,1,0,0,1,0,0,1,1,0,0,1,0,1
1937,1,1,0,0,0,0,0,1,1,0,1,0,1,1
1938,1,1,0,0,0,0,0,0,1,0,1,1,1,1
1939,1,1,0,0,0,0,0,0,1,1,0,0,0,1
1940,1,1,0,1,1,0,1,1,1,0,0,0,1,1
1941,0,1,0,1,1,1,1,1,0,1,1,1,1,1
1942,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1943,0,1,1,0,1,0,1,0,1,0,0,0,1,1
1944,0,1,0,1,1,0,0,1,1,0,1,0,0,0
1945,1,1,0,0,1,0,0,0,0,0,1,0,0,1
1946,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1947,1,1,0,0,1,0,0,0,1,0,0,1,0,1
1948,0,0,0,1,1,1,1,1,1,0,0,1,1,1
1949,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1950,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1951,1,1,0,0,1,0,0,0,1,1,1,0,0,1
1952,1,1,0,0,1,0,0,0,0,1,0,0,1,1
1953,1,1,1,1,1,0,0,1,1,0,0,0,0,1
1954,0,0,0,0,1,1,1,1,1,0,1,1,1,1
1955,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1956,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1957,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1958,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1959,1,0,0,1,0,1,0,1,1,0,1,1,1,1
1960,1,1,0,0,1,0,0,0,1,1,0,0,0,1
1961,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1962,1,0,0,0,1,1,0,1,1,0,1,1,1,1
1963,1,0,0,0,1,1,0,0,0,1,0,1,1,1
1964,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1965,1,0,1,0,1,0,0,0,1,0,1,1,1,1
1966,1,1,0,0,1,0,0,0,0,1,0,1,1,0
1967,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1968,1,0,1,0,0,1,0,0,1,1,1,1,1,1
1969,1,1,0,0,0,0,1,1,1,0,1,0,1,0
1970,1,1,0,0,1,1,0,1,1,0,0,1,0,1
1971,1,1,1,0,1,0,1,1,1,0,1,0,0,0
1972,1,0,0,1,1,0,0,1,1,0,0,0,0,1
1973,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1974,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1975,1,0,1,1,1,1,0,1,1,0,0,1,1,0
1976,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1977,1,1,0,1,1,0,0,1,0,0,0,1,1,0
1978,1,1,0,0,1,0,0,0,1,1,0,1,1,1
1979,1,1,0,0,1,1,1,0,1,0,0,1,0,1
1980,1,1,0,0,1,1,0,0,0,0,0,1,1,1
1981,0,1,1,0,1,0,1,0,1,0,1,1,0,1
1982,0,1,0,0,1,0,1,0,1,0,1,1,1,0
1983,1,1,1,0,1,0,0,1,0,1,1,0,0,0
1984,0,1,0,0,1,0,1,0,1,1,0,0,0,1
1985,1,1,0,0,1,0,0,0,1,1,1,0,0,0
1986,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1987,1,1,0,0,1,1,0,0,0,1,0,1,0,0
1988,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1989,1,0,0,0,1,1,0,0,1,1,0,1,0,1
1990,1,1,0,0,1,1,0,0,1,1,0,1,1,1
1991,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1992,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1993,1,0,0,0,1,1,0,0,1,1,0,1,1,1
1994,1,0,0,0,1,0,0,0,0,1,0,1,1,1
1995,1,1,0,1,0,0,0,1,1,0,1,1,0,1
1996,1,1,0,1,1,1,1,1,0,0,0,1,1,0
1997,1,1,1,1,1,0,0,1,1,0,1,0,1,1
1998,1,0,0,0,1,1,0,1,1,1,1,1,0,1
1999,1,0,0,0,0,1,0,0,1,0,0,1,1,1
2000,1,1,0,0,1,0,0,0,1,1,1,1,0,1
2001,0,0,0,0,1,0,0,1,0,0,1,1,0,1
2002,1,0,0,0,1,1,0,0,1,1,0,1,1,0
2003,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2004,1,1,1,0,0,0,0,0,1,1,1,1,0,1
2005,0,1,1,0,1,0,1,0,1,0,1,0,0,1
2006,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2007,1,1,0,0,1,0,1,1,1,0,0,0,0,1
2008,1,0,0,0,1,0,0,1,1,0,0,0,1,1
2009,1,1,0,1,1,0,0,1,1,1,1,0,1,1
2010,1,1,1,0,1,0,0,0,1,1,1,0,1,1
2011,1,1,1,0,0,0,0,1,1,0,1,0,0,1
2012,1,1,0,0,1,0,0,0,1,1,1,1,0,1
2013,1,0,0,1,1,1,0,1,0,1,1,1,1,1
2014,1,1,0,0,1,0,0,0,1,1,0,1,0,1
2015,1,1,1,0,0,0,0,0,1,1,1,0,1,1
2016,1,1,0,1,0,0,0,1,1,0,0,0,0,1
2017,1,0,0,0,1,0,1,0,1,0,0,1,0,1
2018,1,0,1,1,1,1,0,1,1,0,1,1,1,1
2019,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2020,1,1,1,0,0,0,0,1,1,0,1,0,0,0
2021,1,1,0,0,1,0,0,1,1,0,0,0,1,1
2022,0,1,0,0,0,0,1,1,1,0,1,1,0,0
2023,1,1,0,0,1,1,0,0,1,0,0,1,1,1
2024,1,0,0,1,0,1,0,1,1,0,1,1,1,1
2025,0,0,1,0,1,0,0,0,1,0,1,0,0,1
2026,0,1,0,0,0,1,0,1,1,0,1,1,1,1
2027,0,1,1,0,1,0,1,0,1,1,1,0,1,1
2028,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2029,0,0,0,0,0,1,1,0,1,1,1,1,1,0
2030,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2031,1,0,0,1,1,1,0,1,0,0,0,1,1,1
2032,1,0,0,1,0,1,0,1,1,0,0,1,1,1
2033,1,0,0,1,1,0,1,1,1,0,0,0,0,1
2034,1,0,0,0,0,1,1,0,1,0,0,1,0,1
2035,0,1,1,0,1,0,1,0,1,1,1,0,0,1
2036,1,0,0,0,1,1,0,0,1,1,0,1,1,1
2037,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2038,1,1,0,0,0,1,0,0,1,1,0,1,1,1
2039,1,1,1,1,1,0,0,1,0,0,1,1,0,1
2040,1,0,0,0,1,1,0,0,1,1,0,1,1,1
2041,0,0,0,0,1,1,1,1,1,0,0,1,1,1
2042,1,0,0,0,1,1,0,0,1,1,1,1,1,1
2043,1,0,0,0,1,1,0,1,1,1,0,0,1,1
2044,1,1,0,0,1,0,0,0,0,1,1,1,0,1
2045,1,1,0,0,1,0,0,0,1,1,1,1,1,1
2046,1,0,0,0,1,1,0,0,0,1,0,0,1,0
2047,1,1,1,0,1,0,0,0,1,1,1,1,0,1
2048,1,1,0,0,1,1,0,1,1,0,1,1,1,1
2049,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2050,1,1,0,0,1,0,1,0,1,0,0,0,0,1
2051,1,1,0,0,0,0,0,0,1,0,0,0,1,1
2052,1,1,0,0,1,0,0,0,1,1,0,1,0,1
2053,1,1,0,0,1,0,0,0,1,1,0,1,0,0
2054,1,1,0,1,1,1,0,1,1,0,0,1,1,1
2055,1,1,0,0,0,0,0,0,1,1,0,0,0,1
2056,1,0,0,1,1,0,0,1,1,1,0,0,0,1
2057,0,1,0,0,1,0,1,0,1,1,0,1,0,1
2058,1,0,0,1,1,1,0,1,1,0,0,1,1,0
2059,0,1,0,1,0,0,0,1,1,1,1,0,0,1
2060,1,0,0,1,0,1,0,1,1,0,1,1,1,1
2061,1,1,0,1,1,0,0,1,0,0,0,0,0,0
2062,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2063,1,1,0,0,1,0,0,1,0,0,1,0,0,1
2064,1,0,0,0,1,1,0,0,1,1,0,1,1,1
2065,0,0,0,1,1,1,0,1,1,0,0,1,1,1
2066,0,1,0,1,0,0,0,1,1,0,0,1,0,1
2067,0,1,1,0,1,0,0,0,1,0,1,0,1,1
2068,0,1,1,0,1,0,0,1,1,0,1,1,0,1
2069,0,1,1,1,1,0,1,1,1,0,1,1,0,1
2070,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2071,0,1,0,1,0,0,1,1,1,0,1,0,0,1
2072,1,0,0,1,1,0,0,1,0,0,1,0,1,0
2073,1,1,0,0,1,0,0,1,1,0,0,1,0,1
2074,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2075,1,1,0,0,1,0,0,0,1,1,1,1,0,1
2076,0,1,0,0,1,0,0,1,1,0,0,1,0,1
2077,1,1,0,1,1,0,0,1,1,0,0,1,0,0
2078,1,0,1,0,1,0,0,0,1,1,1,0,0,1
2079,0,1,0,0,1,0,1,0,1,0,0,0,0,1
2080,0,0,0,0,1,1,0,1,0,0,1,1,1,1
2081,1,0,0,0,0,1,0,0,1,0,0,1,1,1
2082,0,1,0,0,1,0,0,0,1,1,1,0,0,1
2083,1,1,0,0,1,0,0,0,0,1,0,0,0,0
2084,1,0,0,0,0,0,0,1,1,1,0,0,0,1
2085,1,1,0,1,1,0,0,1,1,0,0,1,0,1
2086,0,1,0,0,1,0,1,1,1,0,0,1,0,1
2087,0,1,0,0,0,0,1,0,0,1,1,1,0,0
2088,1,1,0,0,1,0,0,0,1,1,0,1,0,1
2089,1,1,0,0,1,0,0,1,1,0,0,0,1,1
2090,1,1,0,1,1,0,1,1,1,0,0,1,0,1
2091,1,1,0,0,1,0,0,1,1,0,0,0,1,1
2092,1,1,1,1,1,0,1,1,0,0,1,1,0,0
2093,0,1,0,0,1,0,0,1,1,0,1,0,0,1
2094,1,0,1,0,0,0,0,1,1,0,1,0,1,1
2095,1,0,0,1,1,0,0,1,1,0,1,0,1,1
2096,1,1,0,1,1,0,0,1,1,0,0,1,0,1
2097,1,1,1,0,0,0,0,0,1,1,0,0,0,1
2098,1,1,1,0,0,1,0,0,1,1,1,1,1,1
2099,1,1,0,0,0,0,0,1,1,0,1,1,0,1
2100,1,1,0,0,1,0,0,1,1,0,1,0,0,1
2101,1,0,0,1,0,1,0,1,0,0,0,1,1,0
2102,1,0,0,0,1,1,0,0,0,1,0,1,1,1
2103,1,1,0,0,1,0,0,0,0,1,0,0,0,0
2104,1,0,0,0,1,1,0,0,1,1,0,1,1,1
2105,1,1,1,0,0,0,0,0,1,1,0,1,0,1
2106,1,1,0,0,0,0,1,0,1,1,0,0,0,1
2107,0,1,1,1,1,0,1,1,1,0,1,0,0,1
2108,0,0,0,0,0,1,0,1,1,0,1,0,1,1
2109,1,0,1,0,1,1,1,1,1,0,1,0,1,0
2110,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2111,1,1,0,0,1,0,0,0,1,0,0,0,0,1
2112,1,1,0,0,1,0,0,0,1,0,1,0,0,1
2113,1,1,0,0,1,0,0,0,1,1,1,1,0,0
2114,1,1,0,1,1,0,0,1,1,0,1,1,0,1
2115,1,1,1,0,1,0,0,1,0,0,1,0,0,1
2116,1,1,0,0,1,0,0,0,0,0,1,1,0,1
2117,1,0,0,0,0,0,0,1,1,0,0,1,1,1
2118,1,1,0,1,0,0,0,1,1,0,0,0,0,1
2119,1,1,0,1,1,0,0,1,1,0,0,1,0,1
2120,1,0,0,0,1,1,0,0,1,1,0,1,1,1
2121,1,1,0,0,0,0,0,1,1,0,0,0,0,1
2122,1,1,0,0,0,0,0,1,1,0,0,0,0,1
2123,1,1,0,0,0,0,0,1,1,0,1,0,0,1
2124,0,1,0,1,1,0,0,1,0,0,0,0,0,1
2125,1,0,1,1,1,1,1,1,1,0,1,1,1,1
2126,1,1,1,1,1,0,0,1,1,0,1,0,0,1
2127,1,0,0,1,0,1,0,1,1,0,0,1,1,1
2128,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2129,1,1,1,0,0,0,0,1,1,0,1,1,0,1
2130,1,1,0,0,1,0,0,0,1,1,0,0,1,1
2131,1,1,1,1,1,0,1,1,1,0,1,1,1,1
2132,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2133,1,1,0,0,1,0,0,0,1,1,0,0,0,1
2134,1,1,0,0,0,0,0,0,1,1,0,1,0,1
2135,1,0,0,1,1,1,0,1,1,1,1,1,1,1
2136,1,0,1,1,0,0,0,1,0,0,0,1,0,1
2137,1,0,0,0,1,1,0,1,0,0,1,1,1,0
2138,1,1,0,1,1,0,1,1,1,0,0,0,1,1
2139,1,0,0,1,1,0,0,1,1,0,0,1,0,1
2140,1,0,0,1,1,0,1,1,1,0,0,1,0,1
2141,1,1,0,0,0,0,0,0,1,1,0,1,0,1
2142,0,1,1,0,1,0,1,0,0,0,1,0,1,1
2143,1,1,1,0,0,0,0,1,1,0,1,0,0,1
2144,1,1,0,0,0,0,0,1,1,0,0,1,0,1
2145,0,1,1,0,0,0,1,0,1,1,0,1,0,1
2146,1,1,0,0,1,0,1,1,0,0,0,1,0,1
2147,0,0,0,1,1,1,0,1,1,0,0,1,0,1
2148,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2149,1,1,0,1,1,0,0,1,1,0,1,1,0,1
2150,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2151,0,0,0,0,1,0,1,0,1,0,1,0,0,1
2152,1,1,0,0,1,0,0,0,1,1,0,0,1,1
2153,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2154,1,1,0,1,1,0,0,0,1,0,1,1,0,1
2155,1,1,0,1,1,0,1,1,1,0,0,0,1,1
2156,1,1,0,0,0,1,0,0,1,1,1,1,0,1
2157,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2158,1,1,0,0,1,0,0,0,1,1,0,0,0,1
2159,0,1,0,1,0,0,0,1,1,0,0,0,0,1
2160,0,0,0,1,1,1,1,1,1,1,0,1,0,0
2161,1,0,0,0,1,0,0,0,1,1,0,1,0,1
2162,0,0,0,1,1,1,1,1,0,1,1,1,1,0
2163,1,1,0,0,0,1,0,0,0,1,1,1,1,0
2164,0,1,1,0,1,0,0,0,1,0,1,1,0,1
2165,1,1,0,1,1,0,1,1,0,0,0,1,0,1
2166,1,0,0,0,1,1,0,1,1,1,0,1,1,1
2167,1,1,1,1,0,0,0,0,1,0,1,1,0,1
2168,1,1,0,0,1,0,1,0,1,1,0,0,0,0
2169,1,1,0,0,1,0,0,0,1,1,1,0,0,1
2170,1,1,0,0,1,0,0,0,0,0,0,1,0,1
2171,1,1,1,0,1,0,0,0,1,0,1,1,0,1
2172,1,1,0,1,1,0,0,1,1,1,0,0,1,1
2173,0,0,1,0,0,0,1,0,1,1,1,0,0,1
2174,1,1,0,1,1,0,0,1,1,1,0,0,0,0
2175,1,1,0,0,1,0,0,0,1,1,0,0,0,1
2176,0,0,0,1,1,1,0,1,1,0,0,1,1,1
2177,0,1,1,0,0,0,1,1,0,0,1,1,0,1
2178,1,1,0,0,1,0,1,0,1,1,0,1,0,1
2179,1,1,1,1,1,0,0,1,1,0,0,0,0,1
2180,0,0,1,0,0,1,1,0,1,0,1,1,1,1
2181,1,1,1,0,1,0,0,0,0,1,1,0,0,0
2182,1,1,0,1,1,0,0,1,1,0,0,1,0,1
2183,1,1,0,1,1,0,0,1,1,0,0,1,0,1
2184,1,1,0,0,1,0,0,0,1,1,0,0,1,1
2185,1,1,0,1,1,0,1,1,1,0,1,0,0,1
2186,1,0,0,0,1,1,0,0,1,1,0,1,1,1
2187,1,1,0,1,0,0,0,1,1,0,0,0,0,1
2188,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2189,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2190,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2191,1,0,1,1,0,1,1,1,1,0,0,1,0,1
2192,1,1,1,0,1,0,0,0,0,0,1,1,0,0
2193,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2194,1,0,0,1,1,1,0,1,1,0,0,1,0,1
2195,1,0,1,0,0,0,0,0,1,1,1,1,0,1
2196,1,1,1,0,1,0,0,0,1,1,1,0,1,1
2197,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2198,1,1,0,0,1,0,0,0,1,1,0,0,0,0
2199,1,1,1,0,1,0,0,0,0,0,1,1,0,1
2200,1,1,0,0,1,0,0,0,1,1,1,0,0,1
2201,1,0,0,1,1,1,0,1,1,0,1,1,1,1
2202,1,1,0,0,1,0,0,0,0,1,1,1,0,1
2203,1,1,1,0,0,0,0,1,1,0,1,0,1,0
2204,1,1,0,0,0,0,0,0,1,1,0,0,0,1
2205,1,1,1,0,1,0,0,1,0,0,1,0,0,1
2206,1,1,0,1,0,0,0,0,1,0,0,0,0,1
2207,1,1,0,1,0,0,0,1,1,0,0,0,0,1
2208,1,1,1,0,1,0,1,1,0,0,1,0,0,0
2209,1,1,0,0,1,0,0,0,1,1,0,1,1,1
2210,1,1,0,0,1,0,0,0,1,1,0,1,0,1
2211,1,0,0,0,0,1,0,0,1,0,0,1,1,1
2212,1,1,0,0,1,0,0,0,1,0,0,0,0,1
2213,1,1,0,1,1,0,0,1,1,0,0,0,0,1
2214,1,1,1,1,1,0,0,1,1,0,1,1,0,1
2215,1,1,0,1,1,0,0,1,0,0,0,0,0,0
2216,1,1,0,0,0,0,0,1,1,0,1,0,0,1
2217,1,1,0,0,1,1,0,0,0,0,0,1,1,1
2218,1,1,0,0,1,0,0,1,1,0,1,0,1,1
2219,1,0,0,0,0,1,0,0,0,0,0,1,1,1
2220,1,1,1,1,1,0,0,1,1,0,1,1,0,1
2221,1,0,0,1,0,1,0,1,1,0,1,1,1,1
2222,0,1,1,1,0,0,0,1,0,0,1,0,0,0
2223,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2224,1,1,0,0,1,1,0,0,1,0,0,1,0,1
2225,1,0,0,1,1,1,0,1,1,0,0,1,1,0
2226,0,1,0,0,0,0,1,0,1,0,0,1,0,1
2227,1,0,0,0,1,1,0,0,1,0,0,1,0,1
2228,1,1,0,1,0,0,0,1,1,0,0,1,0,1
2229,0,0,1,0,1,1,0,0,0,0,1,1,1,0
2230,0,1,0,0,0,0,1,0,1,0,1,1,0,1
2231,1,1,0,0,1,0,0,0,1,1,0,1,1,1
2232,1,1,0,1,1,0,0,1,1,1,1,1,0,1
2233,1,1,1,1,0,0,0,1,1,0,1,1,0,1
2234,1,1,0,1,1,0,1,0,1,0,1,0,0,1
2235,1,0,0,0,0,0,0,1,1,0,1,0,1,1
2236,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2237,1,0,0,1,1,1,0,1,1,0,1,1,1,1
2238,1,1,0,0,1,0,0,0,1,1,0,1,0,1
2239,1,1,0,0,1,0,1,1,1,0,1,0,0,1
2240,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2241,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2242,1,0,0,0,1,1,0,1,1,0,1,1,1,1
2243,1,1,0,0,1,0,0,0,0,0,0,1,0,1
2244,0,1,1,0,1,1,1,0,0,1,1,1,1,1
2245,1,1,0,0,1,0,0,0,1,1,0,0,0,1
2246,1,0,0,0,1,1,0,0,0,1,0,1,1,0
2247,1,1,0,1,1,0,0,1,1,1,1,0,1,1
2248,1,1,0,0,1,0,0,0,1,1,0,0,0,1
2249,1,0,0,1,1,1,0,1,1,0,1,1,1,1
2250,1,0,0,0,1,1,0,0,1,0,0,1,1,1
2251,1,0,0,1,1,0,0,1,1,0,0,0,1,1
2252,1,1,0,0,1,0,1,0,0,1,1,1,0,1
2253,1,0,0,0,0,1,0,0,0,1,0,1,1,1
2254,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2255,1,0,0,0,1,1,0,0,0,1,0,1,1,1
2256,1,0,0,0,0,1,0,1,1,0,1,1,1,1
2257,1,1,0,1,0,0,0,1,1,1,1,1,1,1
2258,0,0,0,1,1,1,1,1,0,0,1,1,0,0
2259,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2260,1,0,0,0,1,1,0,0,1,1,1,1,1,1
2261,1,1,0,1,1,0,1,1,1,0,1,1,1,1
2262,1,1,0,1,0,1,0,1,0,0,0,1,1,0
2263,0,0,1,0,1,0,1,0,1,1,1,0,0,1
2264,1,1,0,0,0,0,0,0,1,1,0,0,1,1
2265,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2266,1,1,1,0,0,0,0,0,1,1,1,0,0,1
2267,1,1,0,0,1,0,0,0,0,1,1,0,1,1
2268,0,0,1,1,1,1,0,1,1,0,1,1,0,1
2269,1,0,0,0,0,1,0,1,1,0,0,1,1,1
2270,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2271,1,1,1,0,1,0,0,0,1,0,1,1,0,1
2272,1,1,1,0,1,0,1,0,1,0,1,1,0,1
2273,1,1,0,1,0,0,0,1,1,0,0,1,0,1
2274,1,1,0,1,1,0,1,1,1,0,0,0,0,1
2275,0,1,0,1,1,1,1,1,1,0,1,1,0,1
2276,1,1,0,0,1,0,0,0,1,1,0,1,0,1
2277,1,0,0,1,1,1,0,1,1,0,1,1,0,1
2278,1,1,0,1,1,1,0,0,1,1,0,1,1,1
2279,1,0,0,0,1,1,0,0,0,1,1,1,1,0
2280,1,0,0,0,1,1,0,0,0,1,0,1,0,0
2281,0,1,0,1,1,0,0,0,1,0,0,1,0,1
2282,1,1,0,0,1,0,1,0,1,0,0,0,1,1
2283,1,1,0,1,1,0,0,1,1,1,0,0,0,1
2284,1,1,0,0,1,0,0,0,1,0,1,0,0,1
2285,1,1,0,0,1,0,1,1,1,0,0,0,0,1
2286,1,0,1,0,1,1,0,0,1,1,1,1,1,0
2287,1,1,0,0,0,1,0,0,1,1,1,1,0,1
2288,1,0,0,0,0,1,0,0,1,1,0,1,1,1
2289,1,0,0,0,0,0,0,1,0,0,1,0,0,1
2290,1,1,0,0,1,0,0,0,1,1,0,0,1,1
2291,1,1,0,0,1,0,0,0,1,1,1,0,1,1
2292,1,0,0,0,1,1,0,0,1,1,0,1,1,1
2293,1,1,0,1,1,0,0,1,1,0,1,0,1,1
2294,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2295,1,1,0,0,1,1,0,0,1,1,1,1,1,1
2296,0,1,0,0,1,0,0,0,1,1,1,0,0,1
2297,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2298,1,1,0,1,1,1,0,1,1,0,0,1,1,1
2299,1,1,0,1,0,0,0,1,1,0,0,0,0,1
2300,0,1,1,1,1,0,0,1,1,0,1,1,0,1
